"","DayOfYear","Tmean","daily_thermal_time","cumul_thermal_time","Berry_thermal_time","sum_daily_thermal_time","days_since_bud_burst","Matdtt","FFulindex","iStage","Vcarbo","Pcarb","Vreserve","aeration_stress","soil_water_stress","Cpool","shoot_num","berry_num_shoot","berry_num_vine","BerryDw","SugarDw","FruitDw","BerryStage","Brix","VLeafwt","VStemwt","VRootwt","root_growth","stem_growth","leaf_growth","LAI","LatNo","shoot_sqm","total_soil_water","rain","ponding","irrigation","drainage","root_uptake","evap","Pesw","water_table"
"657",2000-10-18,19,11.5,301.003525,8.5,6149.156110625,33,0,0.520275214291281,2,34.1974575766534,36.2417172880611,1250.88284303414,0.958554094745663,1,130.082422560697,228.051247054724,0,0,0,0,0,0,0,487.343863653434,216.375483185463,155.483461949152,4.77473590405107,8.64675998687744,15.2269191776324,1.35717678242897,2.43595314025879,31.4794007131512,63.0034933980804,0.6,0,0,0.100000000000001,0.110755189670781,0.0655464633783237,38.0034933980804,473.923435502707
"658",2000-10-19,13,5.5,306.503525,2.5,6154.656110625,34,0,0.520275214291281,2,19.1851223152023,29.9767542875362,1256.15354334644,0.958688925571141,1,130.358984615719,228.051247054724,0,0,0,0,0,0,0,494.698234668565,220.616463810616,157.802532311766,2.31907036261354,4.24098062515259,7.35437101513089,1.37678443459335,2.46367907524109,31.4873224310086,62.840410862218,2.3,0.124346477933629,0,0.0999999999999986,0.0635834952939488,0.10515256263484,37.840410862218,474.401039647704
"659",2000-10-20,14.25,7.075,313.578525,4.075,6161.731110625,35,0,0.520275214291281,2,46.2079726212324,53.4799984649807,1284.53007895482,0.958857320827906,1,153.991889943024,228.051247054724,0,0,0,0,0,0,0,504.090499869779,226.083729416542,160.774438517479,2.97190620571283,5.46726560592651,9.39226520121335,1.40190276017473,2.49934053421021,31.4911101270444,62.5819644187789,0,0,0,0.100000000000001,0.153123579985683,0.129669341387071,37.5819644187789,474.878668611954
"660",2000-10-21,18,10.5,324.078525,7.5,6172.231110625,36,0,0.520275214291281,2,54.0655464415459,56.3893548772594,1312.36631033102,0.958789922892094,1,156.289239271682,228.051247054724,0,0,0,0,0,0,0,517.837126887161,234.19486489933,165.145991082654,4.37155256517533,8.11113548278809,13.7466270173825,1.43887354341196,2.55225729942322,31.4959819110566,62.2580229484971,0,0,1.77635683940025e-15,0.100000000000001,0.217957762348729,0.00598370793306826,37.2580229484971,475.356322235995
"661",2000-10-22,21.25,13.75,337.828525,10.75,6185.981110625,37,0,0.520275214291281,2,27.4277274027311,28.6149040115844,1305.76639991872,0.958511960544489,1,124.636720620805,228.051247054724,0,0,0,0,0,0,0,535.534132684323,244.854223877602,170.817264122249,5.67127303959518,10.6593589782715,17.6970057971616,1.48690931686221,2.62153720855713,31.5032109773425,62.0460172717134,0,0,0,0.0999999999999986,0.106619915662393,0.00538576112130295,37.0460172717134,475.83400035874
"662",2000-10-23,17,9.5,347.328525,6.5,6195.481110625,38,0,0.520275214291281,2,18.3608285531856,21.8581283614189,1300.42888525361,0.958052406451857,1,125.239125326754,228.051247054724,0,0,0,0,0,0,0,547.75745911048,252.379516750984,174.766988041013,3.94972391876353,7.52529287338257,12.2233264261577,1.52033964220304,2.66938900947571,31.5126754458035,61.9004925656323,17.5,1.68175537657942,0,0.0999999999999986,0.046024706309611,0.067744623191994,36.9004925656323,476.311702817489
"663",2000-10-24,19.25,11.75,359.078525,8.75,6207.231110625,39,0,0.520275214291281,2,44.2130394063142,46.7109826340511,1315.55976919166,0.957858737291108,1,145.173772463412,228.051247054724,0,0,0,0,0,0,0,562.641118613586,261.730986744576,179.614014012578,4.8470259715657,9.35146999359131,14.8836595031056,1.56148281952601,2.72856187820435,31.5192125770765,61.6504644094983,20.7,3.53594320356786,0,0.100000000000001,0.150528156179226,0.215312172966323,36.6504644094983,476.789429447934
"664",2000-10-25,17.5,10,369.078525,7,6217.231110625,40,0,0.520275214291281,2,37.9219992492156,42.4005569668391,1328.70663801203,0.957544563099048,1,144.702845739539,228.051247054724,0,0,0,0,0,0,0,575.213623849286,269.804423481636,183.74320246866,4.1291884560819,8.07343673706055,12.5725052357004,1.59659360191744,2.77890872955322,31.5272963023126,61.4340805372732,0,3.37393057144275,0,0.100000000000001,0.116883872232617,0.161512632117656,36.4340805372732,477.267180084167
"665",2000-10-26,16.25,8.75,377.828525,5.75,6225.981110625,41,0,0.520275214291281,2,59.4634858939559,65.6177077822487,1370.52975242925,0.957340899713772,1,174.693778218421,228.051247054724,0,0,0,0,0,0,0,584.097478489336,275.620878369026,186.683264417959,2.94006194929833,5.81645488739014,8.88385464004982,1.62164608028595,2.80933427810669,31.5341742874696,61.126028540908,0,3.09345817115989,0,0.0999999999999986,0.20855199637262,0.279972400275411,36.126028540908,477.74495455869
"666",2000-10-27,15.25,7.75,385.578525,4.75,6233.731110625,42,0,0.520275214291281,2,54.9610284596564,63.6105752085211,1410.25042817507,0.957305410674968,1,176.773650988746,228.051247054724,0,0,0,0,0,0,0,591.724004247106,280.694646507912,189.223323235139,2.54005881718077,5.0737681388855,7.62652575776923,1.6433526167548,2.83548164367676,31.5383307831736,60.8442788347586,0,2.85321573230151,0,0.0999999999999986,0.182249706156905,0.239742438850928,35.8442788347586,478.222752702423
"667",2000-10-28,12.75,5.835,391.413525,2.835,6239.566110625,43,0,0.520275214291281,2,56.8036749742868,71.736669684707,1457.45291757717,0.957324146506722,0.957819531452232,188.227532219609,228.051247054724,0,0,0,0,0,0,0,596.503425288543,283.916213423424,190.823520850374,1.60019761523481,3.22156691551208,4.77942104143795,1.65705584500977,2.85011768341064,31.5419028276504,60.5669867750418,0,2.6127507066728,0,0.0999999999999986,0.177792059724179,0.239965025621267,35.5669867750418,478.70057434471
"668",2000-10-29,14,6.7319,398.145425,3.7319,6246.298010625,44,0,0.520275214291281,2,52.4192562825592,72.043776410698,1501.54467409574,0.957467009908536,0.727602821768411,189.837048276288,228.051247054724,0,0,0,0,0,0,0,600.628015264884,286.731206566506,192.21143749494,1.38791664456595,2.81499314308167,4.12458997634026,1.668986632201,2.85968708992004,31.5439022866304,60.3193533666489,0,2.35190778963609,0,0.0999999999999986,0.148133408400424,0.26034291702926,35.3193533666489,479.178419313331
"669",2000-10-30,16.25,8.924125,407.06955,5.924125,6255.222135625,45,0,0.520275214291281,2,36.2238103715096,61.9788524099093,1529.05881758734,0.957633938899632,0.584454331628814,177.668610901167,228.051247054724,0,0,0,0,0,0,0,604.914811624577,289.702465922051,193.663048659619,1.45161116467832,2.97125935554504,4.28679635969309,1.68154060103148,2.86634278297424,31.5452095826017,60.0961948646821,0,2.08338922815498,0,0.0999999999999986,0.123658501974198,0.268018561473652,35.0961948646821,479.656287434511
"670",2000-10-31,19.25,11.75,418.81955,8.75,6266.972135625,46,0,0.520275214291281,2,29.6598796863614,46.6617169032914,1546.56812404391,0.957788068230606,0.635636272340474,170.415188215304,228.051247054724,0,0,0,0,0,0,0,610.844824203032,293.897931009941,195.688144223064,2.02509556344546,4.19546508789062,5.93001257845528,1.69920947665937,2.87794423103333,31.5461188302867,59.8931878768816,0,1.87863692437606,0,0.100000000000001,0.103506987807958,0.20425230377147,34.8931878768816,480.134178532925
"671",2000-11-01,20.75,13.25,432.06955,10.25,6280.222135625,47,0,0.520275214291281,2,22.6119711607403,54.7270437333473,1560.51665731627,0.957863255885219,0.413177271930301,168.605345676754,228.051247054724,0,0,0,0,0,0,0,615.028448967062,296.933837801628,197.132050555723,1.44390633265936,3.03590679168701,4.18362476403038,1.71193711166544,2.87711501121521,31.5477037275625,59.7067013624561,3.7,1.98766220647419,-1.77635683940025e-15,0.0999999999999986,0.086991730252332,0.260469513101874,34.7067013624561,480.612092431712
"672",2000-11-02,17.25,9.75,441.81955,6.75,6289.972135625,48,0,0.520275214291281,2,22.75958390554,57.5483027215631,1577.31673163825,0.958011367316227,0.395486616955581,172.851740053606,228.051247054724,0,0,0,0,0,0,0,617.882808757207,299.045735985451,198.125302165317,0.993251609594012,2.11189818382263,2.85435979014442,1.72076233620269,2.87569069862366,31.5475904461666,59.5340496443323,0,1.76058206321638,0,0.100000000000001,0.0731517181312436,0.226580143250358,34.5340496443323,481.090028952483
"673",2000-11-03,17.75,10.25,452.06955,7.25,6300.222135625,49,0,0.520275214291281,2,17.3386275137746,65.5640375496971,1590.57149287756,0.95821380934689,0.264453329399674,170.986434403141,228.051247054724,0,0,0,0,0,0,0,619.822186106402,300.509580523186,198.805946552846,0.680644387528476,1.46384453773499,1.93937734919543,1.72686582874768,2.86785459518433,31.5473958679437,59.3729682586851,0,1.4767658098652,0,0.0999999999999986,0.0615813856546973,0.283316253343733,34.3729682586851,481.567987915329
"674",2000-11-04,17.5,10,462.06955,7,6310.222135625,50,0,0.520275214291281,2,14.870524372693,73.5613271072296,1602.47858955451,0.958433923383404,0.202151392307408,170.964245964705,228.051247054724,0,0,0,0,0,0,0,621.217654342829,301.583635360413,199.299851174936,0.493904622090536,1.07405483722687,1.39546823642705,1.73133721617773,2.85726881027222,31.5463253620094,59.2215427235865,0,1.16521153857163,0,0.0999999999999986,0.0519255351061051,0.311054271286116,34.2215427235864,482.045969138832
"675",2000-11-05,16.5,9,471.06955,6,6319.222135625,51,0,0.520275214291281,3,13.2954862786317,65.7642035437732,1613.17502680787,0.958644950122491,0.202169045642153,170.94429620881,228.051247054724,0,0,0,0,0,1,0,622.432031208817,302.535132676773,199.733026017861,0.433174842924518,0.951497316360474,1.21437686598807,1.73529394018246,2.84774208068848,31.5448792165296,59.0781678824804,0,0.902807403271954,0,0.0999999999999986,0.0438748411135014,0.261904135292224,34.0781678824804,482.523972440074
"676",2000-11-06,16.75,9.25,480.31955,6.25,6328.472135625,52,0,0.520275214291281,3,10.7649135298229,76.3728924377451,1622.12570741136,0.958849309664023,0.140952021176609,170.268183284272,228.051247054724,0,0,0,0,0,1,0,623.272750114142,303.206274539642,200.035398176005,0.302372158144422,0.671141862869263,0.840718905324368,1.73808206374147,2.83527755737305,31.5435777507394,58.9415026759,0,0.585065770924476,0,0.0999999999999986,0.0371652065878869,0.317241632340027,33.9415026759,483.001997634648
"677",2000-11-07,19.25,11.75,492.06955,8.75,6340.222135625,53,0,0.520275214291281,3,7.15594062831332,73.7979932006637,1627.74857131352,0.959044505148913,0.0969665990516482,167.835434643302,228.051247054724,0,0,0,0,0,1,0,623.975652615728,303.780935973339,200.290910966869,0.255512790864099,0.574661433696747,0.702902501586562,1.74046771481319,2.81700372695923,31.5418749470078,58.8210580890615,0,0.193882751531632,0,0.089391044134289,0.0315535427116121,0.390683019385394,33.8210580890615,483.430469976547
"678",2000-11-08,21.75,14.25,506.31955,11.25,6354.472135625,54,0,0.520275214291281,3,7.39081229597459,39.5614718900414,1631.70380602019,0.959234008182135,0.186818436748674,166.730091838023,228.051247054724,0,0,0,0,0,1,0,625.529831924409,305.089737981968,200.863507238864,0.572596271994273,1.30880200862885,1.55417930868078,1.74589784276902,2.80088424682617,31.5393785220879,58.7946999827112,0,0.0210918026179404,0,0,0.0268581063577553,0.172290948906241,33.7946999827112,483.44124867903
"679",2000-11-09,21.25,13.75,520.06955,10.75,6368.222135625,55,0,0.520275214291281,3,5.2253735816347,50.1883389046974,1635.15000014008,0.959431994024289,0.104115294960263,166.616574721905,228.051247054724,0,0,0,0,0,1,0,626.324602923085,305.777616531067,201.160037152837,0.296529913973637,0.687878549098969,0.794770998676017,1.74874794368641,2.77996063232422,31.5371764073156,58.7161844930187,1.3,0,0,0.0511399680556703,0.022806999720283,0.155660324534527,33.7161844930187,483.691020526323
"680",2000-11-10,22.5,15,535.06955,12,6383.222135625,56,0,0.520275214291281,3,4.38164211640677,58.1595533915471,1638.16435225222,0.959615687261332,0.0753383028344951,166.52935212615,228.051247054724,0,0,0,0,0,1,0,626.935179417581,306.306448370628,201.387918823045,0.227881670207251,0.528831839561462,0.610576494496286,1.75093751103347,2.75509476661682,31.5343179900339,58.691218457214,0,0,0,0,0.0195301157127873,0.00543592009183276,33.691218457214,483.701841703476
"681",2000-11-11,21,13.5,548.56955,10.5,6396.722135625,57,0,0.520275214291281,3,4.19117568707771,50.2596590878328,1641.0283501647,0.9597932977195,0.0833904535035615,166.680433137705,228.051247054724,0,0,0,0,0,1,0,627.527693879828,306.819915384464,201.609115121557,0.221196298512623,0.513467013835907,0.592514462246801,1.7530623067485,2.73322653770447,31.5309210138444,58.6749545987719,0.4,0.9464225055657,11.4592314967837,0,0.0167638586834514,0.239000679214662,33.6749545987719,483.712683835015
"682",2000-11-12,21.25,13.75,562.31955,10.75,6410.472135625,58,0,0.520275214291281,3,3.65471114264552,44.9960025077276,1643.39875019074,0.959967343606235,0.0812230165626253,166.473235042505,228.051247054724,0,0,0,0,0,1,0,628.100930363217,307.31693816226,201.823166976984,0.214051855426463,0.497022777795792,0.573236483388418,1.7551179703672,2.71081042289734,31.5279335508782,58.661027601121,0,0.735090315375607,0,0,0.0144269976582637,0.210832190182643,33.661027601121,483.723546732499
"683",2000-11-13,21,13.5,575.81955,10.5,6423.972135625,59,0,0.520275214291281,3,3.06778239284605,55.6153173499471,1645.6308320394,0.960137929169647,0.0551607475957859,166.57195686773,228.051247054724,0,0,0,0,0,1,0,628.473846818603,307.640438825302,201.962450402745,0.139283425761163,0.323500663042068,0.372916455386324,1.75645527322976,2.68713808059692,31.5248712401122,58.6490792332781,0,0.467139236771802,0,0,0.0124483678503829,0.267451078596354,33.6490792332781,483.73443020788
"684",2000-11-14,21.5,14,589.81955,11,6437.972135625,60,0,0.520275214291281,3,2.61465396654147,58.2854611751905,1647.55824853312,0.960302596275361,0.0448594525459612,166.490499697662,228.051247054724,0,0,0,0,0,1,0,628.780467133128,307.90651640337,202.07698998297,0.11453958022546,0.26607757806778,0.306620314525658,1.7575548337839,2.66190528869629,31.5216373135685,58.6388127279602,4,0.582484372173091,0,0,0.0107668151536439,0.284154554762963,33.6388127279602,483.745334073503
"685",2000-11-15,21,13.5,603.31955,10.5,6451.472135625,61,0,0.520275214291281,3,2.44626789314053,58.3033658373928,1649.39997856337,0.960306971399274,0.0419575758150239,166.597554883566,228.051247054724,0,0,0.001575,0,0,2,0,629.050155807967,308.140609279685,202.177746294702,0.100756311732132,0.234092876315117,0.269688674838613,1.75852195505637,2.63738584518433,31.5181902108498,58.6299879162241,0.4,0.358736404638135,0,0,0.00933676795391654,0.263236011317152,33.6299879162241,483.756258142119
"686",2000-11-16,23.25,15.75,619.06955,12.75,6467.222135625,62,0,0.520275214291281,3,1.66218356195691,68.9225751031848,1650.66756163063,0.960310834932546,0.024116677472725,166.207580923592,228.051247054724,0,0,0.0034875,0,0,2,0,629.226170366287,308.293428466134,202.243513044636,0.0657667499337715,0.152819186449051,0.176014558319802,1.75915315480444,2.6074492931366,31.5148405600968,58.6176180105341,0,0,0,0,0.00811772877266119,0.362988581555522,33.6176180105341,483.767202226891
"687",2000-11-17,24.75,17.25,636.31955,14.25,6484.472135625,63,0,0.520275214291281,3,1.30963304398002,60.9807011767789,1651.60384724567,0.960313365386894,0.0214761887742433,166.003041778107,228.051247054724,0,0,0.005625,0,0,2,0,629.392692757067,308.438028932028,202.305737616898,0.0622245722619213,0.144600465893745,0.166522390779769,1.75975031501728,2.57444214820862,31.5107508671941,58.5540076508776,0,0,0,0.0509900856258085,0.00707587026883647,0.00554440376182633,33.5540076508776,484.016437569559
"688",2000-11-18,26.25,18.75,655.06955,15.75,6503.222135625,64,0,0.520275214291281,3,1.07695568786717,63.6426248387664,1652.37136216073,0.960315771285096,0.0169219243863293,165.927899639627,228.051247054724,0,0,0.0079875,0,0,2,0,629.530701705319,308.557887293809,202.357311079673,0.0515734627750444,0.119858361780643,0.138008948252056,1.76024522415548,2.53815603256226,31.5062416943897,58.5430305148066,0.7,0,0,0,0.00618444773667179,0.0747926883343517,33.5430305148066,484.027421127815
"689",2000-11-19,26,18.6592,673.72875,15.6592,6521.881335625,64,673.72875,0.520275214291281,4,0.916400028856803,74.2599632176956,1627.77423300402,0.960317771867658,0.0123404317439469,140.640007059365,228.051247054724,37.7794031441212,8615.64,0.01033638,0,89.0545289832,2,0,629.627543321152,308.642002828829,202.393502510383,0.0361914307101621,0.0841155350208282,0.0968416158335107,1.76059250454013,2.50163602828979,31.5012845747659,58.5326832029881,0.1,0,0,0,0.00542024723174481,0.0149270645867617,33.532683202988,484.03842414332
"690",2000-11-20,26,18.5,692.22875,15.5,6540.381335625,65,690.350829486115,0.520275214291281,4,0.862360094594991,63.6575506480267,1603.36877030906,0.960319184171252,0.0135468627021088,138.371960605438,228.051247054724,37.7794031441212,8615.64,0.01266138,0,109.0858919832,2,0,629.729496348245,308.730565667563,202.431605684116,0.0381031737331044,0.0885628387331963,0.101953027093418,1.76095811478073,2.46552729606628,31.496295503144,58.5228748871288,0,0,0,0,0.00476796320925675,0.00504035264996053,33.5228748871288,484.049446430023
"691",2000-11-21,23,15.5,707.72875,12.5,6555.881335625,66,704.231232461731,0.520275214291281,4,0.882278570741046,50.4006883227002,1583.8179061803,0.960320677323372,0.0175052880449913,140.786012902143,228.051247054724,37.7794031441212,8615.64,0.01453638,0,125.2402169832,2,0,629.83662568337,308.823633373194,202.471645092864,0.0400394087478001,0.0930677056312561,0.107129335124576,1.76134228760136,2.43555951118469,31.4913626162282,58.5191684998534,0,0.291248180290524,5.75294723230919,0,0.00420681962283217,0.283546127738117,33.5191684998534,484.060487802322
"692",2000-11-22,22.5,15,722.72875,12,6570.881335625,67,717.628176549578,0.520275214291281,4,0.732627954792489,79.588538781384,1565.0463148784,0.960322251143072,0.00920519374980664,139.610199316139,228.051247054724,37.7794031441212,8615.64,0.01633638,0,140.7483689832,2,0,629.889702404837,308.869747698717,202.491483302558,0.0198382096936014,0.0461143255233765,0.0530767214665689,1.76153262420498,2.40596580505371,31.4872686565449,58.5114695700228,0,0,0,0,0.00372320481298128,0.295223905308115,33.5114695700228,484.071548075075
"693",2000-11-23,24.25,16.75,739.47875,13.75,6587.631335625,68,732.549472649579,0.520275214291281,4,0.579175715182287,79.5927514523506,1543.31113400749,0.960323034971952,0.00727673960088255,134.769450616924,228.051247054724,37.7794031441212,8615.64,0.01839888,0,158.5181264832,2,0,629.935255777902,308.909327418022,202.508509921286,0.0170266187278196,0.0395797193050385,0.0455533730654777,1.7616959815879,2.37276268005371,31.4832258005161,58.503144753984,0,0,0,0,0.00330538831589018,0.00501942772290197,33.503144753984,484.082627063604
"694",2000-11-24,23.5,16,755.47875,13,6603.631335625,69,746.759969442702,0.520275214291281,4,0.530819182052509,79.5963665307597,1522.75442967585,0.960323712479478,0.00666888698329169,133.774409069108,228.051247054724,37.7794031441212,8615.64,0.02034888,0,175.3186244832,2,0,629.974004517747,308.942996189408,202.522993423748,0.0144835024620552,0.0336687713861465,0.0387487398450245,1.76183493710989,2.34099555015564,31.4786898544779,58.4954201193447,0,0,0,0,0.00294404438919581,0.00478059025008776,33.4954201193447,484.093724583702
"695",2000-11-25,24.75,16.9757375,772.4544875,13.9757375,6620.607073125,70,761.794444479715,0.520275214291281,4,0.434490331786432,68.9861824240486,1500.52746244649,0.960324290940086,0.00629822255009389,130.048475738223,228.051247054724,37.7794031441212,8615.64,0.022445240625,0,193.380112938375,2,0,630.011725305134,308.975772895329,202.537092922619,0.0140994988715864,0.0327767059206963,0.0377207873867412,1.76197020632695,2.3072566986084,31.4743500826339,58.4882401836902,0,0,0,0,0.00263103103403844,0.00454890462049627,33.4882401836902,484.104840451642
"696",2000-11-26,28,17.051015,789.5055025,14.051015,6637.658088125,71,776.849200149474,0.520275214291281,4,0.332841206385737,74.2956051760359,1478.10316228132,0.960324856192403,0.00447995821549082,127.628446079481,228.051247054724,37.7794031441212,8615.64,0.024552892875,0,211.538885969565,2,0,630.037887416351,308.998506686129,202.546872103168,0.00977918054909508,0.0227337907999754,0.0261621112168943,1.76206402537332,2.27321672439575,31.4697409499088,58.428106512663,0,0,0,0.0532069547477934,0.00235947337066384,0.0045672429087822,33.428106512663,484.364605113843
"697",2000-11-27,30.75,17.89218875,807.39769125,14.89218875,6655.550276875,72,792.597529705274,0.520275214291281,4,0.281705022162733,74.2975423943954,1454.27699324483,0.960325250319422,0.00379157928313296,123.984147191647,228.051247054724,37.7794031441212,8615.64,0.0267867211875,0,230.784746531872,2,0,630.06042573091,309.018092001267,202.555296829233,0.0084247260651068,0.0195853151381016,0.0225383145597414,1.76214484924726,2.23743391036987,31.4650906802076,58.4215493150441,0,0,0,0,0.0021234818287885,0.00443371579005293,33.4215493150441,484.375757128225
"698",2000-11-28,30.75,18.95232375,826.350015,15.95232375,6674.502600625,73,809.223817357749,0.520275214291281,4,0.267324786108843,61.0314948943713,1428.71450727774,0.960325590662859,0.00438011186128437,119.865213357391,228.051247054724,37.7794031441212,8615.64,0.02917956975,0,251.40066832089,2,0,630.087137272512,309.04130422365,202.565281582179,0.00998475294554635,0.0232122223824263,0.0267115416013834,1.76224063858701,2.19957780838013,31.4602023176358,58.4155403513285,0,0,0,0,0.00191811789805353,0.00409084581758154,33.4155403513285,484.386926941201
"699",2000-11-29,24.75,17.25,843.600015,14.25,6691.752600625,74,824.30293924423,0.520275214291281,4,0.316206393430568,71.6475749366031,1405.95755754899,0.960325995269831,0.0044133579502048,120.114500999019,228.051247054724,37.7794031441212,8615.64,0.03131706975,0,269.81659882089,2,0,630.110876583713,309.06193407666,202.574155415153,0.0088738329744316,0.0206298530101776,0.0237393112008283,1.76232576931366,2.165118932724,31.4550307190033,58.4098957868596,0,0,0,0,0.0017391685506547,0.00390539591827252,33.4098957868596,484.398114370028
"700",2000-11-30,21.5,14,857.600015,11,6705.752600625,75,836.502322657825,0.520275214291281,4,0.356974159796282,63.6882396844064,1388.49136796323,0.960326358261372,0.00560502473367317,123.129566169141,228.051247054724,37.7794031441212,8615.64,0.03296706975,0,284.03240482089,2,0,630.134688448823,309.082627416067,202.58305645619,0.00890104103615797,0.020693339407444,0.0238118651101666,1.76241116022338,2.13722705841064,31.450323222329,58.4052543780489,1.3,0,0,0,0.00158299763488028,0.133058411175765,33.4052543780489,484.409319232473
"701",2000-12-01,18.75,11.25,868.850015,8.25,6717.002600625,76,846.281507435484,0.520275214291281,4,0.380788875743579,82.2659278602021,1375.51016941562,0.960326722212519,0.00462875583574329,125.867938248715,228.051247054724,37.7794031441212,8615.64,0.03420456975,0,294.69425932089,2,0,630.150146052869,309.096060893909,202.588834672653,0.00577821646364367,0.0134334778413177,0.01545760404639,1.7624665922051,2.11475920677185,31.4465128569856,58.4043083007548,0,0.210269215302656,5.79088519238666,0,0.00144652808784149,0.36831887040045,33.4043083007548,484.420541346825
"702",2000-12-02,20.75,13.25,882.100015,10.25,6730.252600625,77,857.778290420498,0.520275214291281,4,0.283956320055209,82.2671946875562,1359.20612890031,0.960326961178698,0.00345163493604481,121.246976426246,228.051247054724,37.7794031441212,8615.64,0.03574206975,0,307.94080582089,2,0,630.163438666677,309.107613038682,202.593803624443,0.00496895179021717,0.0115521447733045,0.0132926138075656,1.76251426038986,2.08822083473206,31.4434434783465,58.3999037477939,0,0,0,0,0.00132709917949863,0.213346669084043,33.3999037477939,484.431780531897
"703",2000-12-03,25,17.6791,899.779115,14.6791,6747.931700625,78,873.082785640556,0.520275214291281,4,0.215281807661333,58.3839435137298,1335.66692698539,0.960327168183107,0.003687346153938,112.381410975115,228.051247054724,37.7794031441212,8615.64,0.03794393475,0,326.91128198949,2,0,630.181891871116,309.12365026068,202.600701709834,0.00689808539017474,0.0160372219979763,0.01845320443895,1.76258043479102,2.05282688140869,31.4398180176853,58.395034529522,0,0,0,0,0.00122251563928833,0.00364670263260508,33.395034529522,484.443036607031
"704",2000-12-04,26.25,17.606166875,917.385281875,14.606166875,6765.5378675,79,888.273488759944,0.520275214291281,4,0.174214448791994,82.2697962535628,1312.22290614686,0.960327456246516,0.00211759901704087,110.122671860006,228.051247054724,37.7794031441212,8615.64,0.04013485978125,0,345.787503325729,2,0,630.192127968353,309.132546344251,202.604528146052,0.00382643621867742,0.00889608357101679,0.0102360972372786,1.76261714210694,2.01744270324707,31.4349827781602,58.33962546427,0,0,0,0.0505000850255746,0.00113083351637434,0.00377814671009507,33.33962546427,484.690291097832
"705",2000-12-05,29.5,17.558025,934.943306875,14.558025,6783.0958925,80,903.372400905975,0.520275214291281,4,0.145047533655326,66.3472863340688,1288.82752092909,0.960327615653352,0.00218618644875264,107.826905396918,228.051247054724,37.7794031441212,8615.64,0.04231856353125,0,364.601508702379,2,0,630.202349494274,309.141429843791,202.608349151202,0.00382100514926277,0.00888349954038858,0.0102215259212382,1.76265379716915,1.98215556144714,31.4301488740398,58.334977108078,0,0,0,0,0.00105029842612664,0.00359805776581703,33.334977108078,484.701580413266
"706",2000-12-06,22.75,15.25,950.193306875,12.25,6798.3458925,81,916.443006166453,0.520275214291281,4,0.193862193909907,71.6557987495448,1269.20839455285,0.960327777312594,0.00270546424818928,109.263625716671,228.051247054724,37.7794031441212,8615.64,0.04415606353125,0,380.432747202379,2,0,630.213023249726,309.150706459247,202.612339225442,0.00399007424085883,0.00927661545574665,0.0106737554512638,1.76269207395612,1.95153975486755,31.4253282262529,58.3306174444663,0,0,0,0,0.000979488046214328,0.00338017556556488,33.3306174444663,484.71288607907
"707",2000-12-07,23,15.5,965.693306875,12.5,6813.8458925,82,929.690915196721,0.520275214291281,4,0.180661160060697,61.0407737702806,1249.17023430655,0.960327947992634,0.00295967996737139,106.882679208981,228.051247054724,37.7794031441212,8615.64,0.04603106353125,0,396.587072202379,2,0,630.224577372003,309.160748300553,202.616658418224,0.00431919278109616,0.0100418413057923,0.0115541222778835,1.76273350779626,1.92043662071228,31.4211457390153,58.3264493088036,0,0,0,0,0.000917159629352818,0.00325097603333822,33.3264493088036,484.72420791581
"708",2000-12-08,22.5,15,980.693306875,12,6828.8458925,83,942.474817013058,0.520275214291281,4,0.179110401448482,82.2732939832386,1229.9461949043,0.960328133033348,0.00217701741460556,105.692984028403,228.051247054724,37.7794031441212,8615.64,0.04783106353125,0,412.095224202379,2,0,630.232584608555,309.167707567048,202.619651718877,0.00299330065388967,0.00695926649495959,0.00800723655147049,1.7627622222716,1.89027714729309,31.4168966769722,58.3223382357295,0,0,0,0,0.000862238574613986,0.0032488344994773,33.3223382357295,484.735545744612
"709",2000-12-09,21.75,14.25,994.943306875,11.25,6843.0958925,84,954.586135284068,0.520275214291281,4,0.161646862323108,82.2739500674661,1211.91922102913,0.960328262117437,0.00196473928576337,104.967645615262,228.051247054724,37.7794031441212,8615.64,0.04951856353125,0,426.634116702379,2,0,630.239274497303,309.173521938678,202.62215257099,0.00250085211288862,0.00581437163054943,0.00668988874756568,1.76278621265133,1.86160755157471,31.4127765303302,58.318340715261,0,0,0,0,0.000813787629376515,0.00318373283906218,33.318340715261,484.746899387169
"710",2000-12-10,25.75,16.360118125,1011.303425,13.360118125,6859.456010625,85,968.454901425336,0.520275214291281,4,0.116734548100104,76.9664660602716,1190.44063736762,0.960328370910603,0.00151669367894914,99.7133384414029,228.051247054724,37.7794031441212,8615.64,0.05152258125,0,443.90001192075,2,0,630.245047754809,309.178539670017,202.624310768791,0.00215819780111806,0.0050177313387394,0.00577325750605265,1.76280691593132,1.82865369319916,31.4088599188933,58.314395075298,0,0,0,0,0.000771003817635725,0.00317463614545108,33.3143950752979,484.758268665744
